date,period,week_1,week_2,week_3,mixture
1999-04-15,development,-0.010623638442778588,-0.006653164018279313,-0.01869671322209835,-0.011991171894385417
1999-04-16,development,-0.006289655347418785,-0.0054627102428376675,-0.004239069221377373,-0.005330478270544608
1999-04-19,development,-0.004232436679387093,-0.00748125415186286,-0.006856293363451957,-0.006189994731567303
1999-04-20,development,0.0035737426255464553,0.001936587582117319,0.010961876763438487,0.005490735657034087
1999-04-21,development,0.008070328519296645,0.0036208581603765486,0.006962541042804717,0.006217909240825971
1999-04-22,development,0.0031512363197565077,0.01031257431024909,0.01084646962275505,0.008103426750920217
1999-04-23,development,0.000012617543387413024,0.0013038304653584956,-0.0014500447139263151,-0.000044532235060135466
1999-04-26,development,-0.007979070746493339,-0.004323293715983629,-0.003084535737800598,-0.005128966733425855
1999-04-27,development,0.002737668755870807,-0.004664104482507705,0.0011247586797237395,-0.0002672256823043863
1999-04-28,development,-0.009565618865966796,-0.007798864709115028,-0.011234906072044372,-0.009533129882375398
1999-04-29,development,-0.00623360097913742,-0.006196470911449194,-0.006176153813171386,-0.006202075234586
1999-04-30,development,-0.00024938604021072384,-0.005084449872177839,0.0015228162756443023,-0.0012703398789147534
1999-05-03,development,0.004959829194641113,0.0013593580593705176,0.001364522205543518,0.002561236486518383
1999-05-04,development,-0.01207143546218872,-0.011469939394920982,-0.014442962012052536,-0.01266144562305408
1999-05-05,development,0.002607672148704529,0.005474007015371323,0.004351356727123261,0.004144345297066371
1999-05-06,development,-0.0013893075700759888,-0.0039048956981658934,-0.005290437803316116,-0.0035282136905193328
1999-05-07,development,-0.0003420118397712707,-0.002126286153078079,-0.0009033400967597961,-0.0011238793632030487
1999-05-10,development,-0.00492193583946228,-0.0009190482795953751,-0.005438446033525467,-0.0037598100508610404
1999-05-11,development,0.005970736280536651,0.004130249339365959,0.0035863413265362024,0.004562442315479604
1999-05-12,development,-0.0031258469208717346,-0.0014237405496120453,0.000966598827791214,-0.0011943295475641887
1999-05-13,development,-0.003955156564712525,-0.0034155785397052764,-0.0012639103796005249,-0.0028782151613394417
1999-05-14,development,-0.008933348100090027,-0.0028344698691368103,-0.005260589876079559,-0.005676135948435465
1999-05-17,development,0.0013637097160339355,0.0041516279988765715,0.005858018588590622,0.0037911187678337094
1999-05-18,development,-0.003968604515503823,-0.0024480195645809172,0.0012393154615879059,-0.001725769539498945
1999-05-19,development,-0.008077948340356349,-0.0043980081541299815,-0.008082521679401397,-0.006852826057962576
1999-05-20,development,-0.003759528921675682,-0.0025655441395282742,-0.0037534725790977475,-0.003359515213433901
1999-05-21,development,-0.003019881500339508,-0.0046870587923049925,-0.005050074569654464,-0.0042523382874329885
1999-05-24,development,-0.0001293775940656662,0.0004308423150539398,-0.0026759976456165314,-0.000791510974876086
1999-05-25,development,-0.0011668043454289435,-0.004121821709363407,0.0008318760591983794,-0.001485583331864657
1999-05-26,development,0.009350232274556159,0.013504513621771335,0.008222741076660156,0.010359162324329216
1999-05-27,development,-0.0030500876540899276,-0.0015346625183463097,-0.0013559498388767241,-0.0019802333371043202
1999-05-28,development,0.00586471413564682,0.0037387502119541165,0.006389996981287002,0.00533115377629598
1999-06-01,development,0.00322432387471199,-0.0008064441021203994,0.0031192212241649628,0.0018457003322521846
1999-06-02,development,0.004177362895905971,0.003934620533913373,0.002242867346891832,0.0034516169255703923
1999-06-03,development,0.0009291359312057494,-0.0007453728662014008,0.0021738261579036713,0.0007858630743026733
1999-06-04,development,0.0041898867323637,0.007254637883412838,0.00887980026421547,0.006774774959997336
1999-06-07,development,0.0000755448393344879,0.002693894336438179,0.000824092696237564,0.0011978439573367436
1999-06-08,development,0.002268786573061456,-0.003259299888539314,-0.006527183462667465,-0.002505898926048441
1999-06-09,development,-0.002492386654829979,0.0015882152677297592,-0.0008278435174942017,-0.0005773383015314739
1999-06-10,development,-0.00470891495244503,-0.0011660061216592788,0.0014843383121967316,-0.001463527587302526
1999-06-11,development,-0.0010180780203342438,0.00031537596020698544,-0.001781668375110626,-0.0008281234784126281
1999-06-14,development,-0.004039351723128557,-0.0015498802670657634,0.0019991327058315276,-0.0011966997614542643
1999-06-15,development,0.00010002090187072753,0.0022076009939296605,-0.0033462474849700924,-0.0003462085297232348
1999-06-16,development,0.018070237023061514,0.017327789369821548,0.013861646279716491,0.016419890890866515
1999-06-17,development,0.0015131968222558499,0.008682268544340134,0.010290160087251662,0.006828541817949216
1999-06-18,development,-0.019570463940954207,0.00013843613605499266,0.0042197298995018005,-0.005070765968465805
1999-06-21,development,0.004229401378029585,0.008163325066804885,0.0008849489813804626,0.004425891808738311
1999-06-22,development,-0.0018050514720618725,-0.0033433968821048733,0.004500727356721425,-0.00021590699914843998
1999-06-23,development,0.00781427514104247,0.004019764380502701,0.005005989525604248,0.005613343015716473
1999-06-24,development,-0.003330346515870094,-0.0010418954544067383,-0.00044213634042739866,-0.0016047927702347437
1999-06-25,development,-0.001341794364362955,0.00026640606837272644,0.0009525921828269958,-0.0000409320377210776
1999-06-28,development,0.002090329643404484,0.008104855651426315,0.007820455728244781,0.006005213674358527
1999-06-29,development,-0.00333055422105084,0.004936513873624801,-0.006405771804046631,-0.0015999373838242233
1999-06-30,development,-0.007436540777510404,-0.0019401395163059234,-0.013864634752273558,-0.0077471050153632955
1999-07-01,development,0.006162162289255857,0.0061971365031242365,0.007798544285011291,0.006719281025797128
1999-07-02,development,0.0035792936893582344,0.0015327543766975402,0.000806407838344574,0.001972818634800116
1999-07-06,development,0.001666491014289856,-0.0006452086246013641,0.001488141687297821,0.000836474692328771
1999-07-07,development,0.007638118605577946,0.01100890567197339,0.015440419231891631,0.011362481169814323
1999-07-08,development,-0.0014452089935839175,-0.0006268938130736351,0.001872916198348999,-0.00006639553610285126
1999-07-09,development,-0.00046803376483321187,0.0001223128025650978,-0.0006751339000701904,-0.0003402849541127681
1999-07-12,development,-0.0029111790015697477,0.006705741954541206,-0.002666649350833893,0.0003759712007125218
1999-07-13,development,0.0037910065145134926,0.00012168116319179534,-0.002175825837681317,0.0005789539466746571
1999-07-14,development,-0.0010046128438591956,-0.005310428689599037,0.003198609056997299,-0.0010388108254869776
1999-07-15,development,-0.008233592517077922,-0.00042242843616008757,0.0004998422369003296,-0.0027187262387792267
1999-07-16,development,-0.0013476826277017593,0.0007759627191066742,-0.0009380310500144958,-0.0005032503195365269
1999-07-19,development,0.0033496059179544445,0.00588459684548378,0.008243631813907623,0.005825944859115283
1999-07-20,development,0.001279385523489621,-0.0012410439668655395,0.00023987771883010863,0.00009273975848473006
1999-07-21,development,0.0032345526179432867,0.003304240755498409,-0.0013386853703022002,0.001733369334379832
1999-07-22,development,0.0062014855889916416,-0.0011085037310242653,0.005543418948459625,0.0035454669354756667
1999-07-23,development,-0.004716010707247257,0.002412647127878666,-0.0012199780936717987,-0.0011744472243467965
1999-07-26,development,0.00016004262158870696,-0.0000895073548555374,0.0046437613112926485,0.0015714321926752726
1999-07-27,development,0.002229082695841789,0.00008109685911322885,-0.0010602746218204499,0.0004166349777115226
1999-07-28,development,0.0076924559251785275,0.0012280821789741516,-0.00029084459242820736,0.0028765645039081577
1999-07-29,development,-0.003458523855125904,-0.004985685795783996,0.0018319826474189756,-0.002204075667830308
1999-07-30,development,0.0023490355635643004,0.002448029167222977,0.0033583819797992705,0.0027184822368621826
1999-08-02,development,0.002572875433206558,0.008563806554508209,0.003854221298742294,0.004996967762152354
1999-08-03,development,0.003100170074415207,0.002954405930805206,0.007006949523520482,0.004353841842913632
1999-08-04,development,0.005581066151309013,0.0007028084205627441,-0.00040490164833068844,0.0019596576411803563
1999-08-05,development,-0.0006235521975517272,-0.0006393155458927155,-0.002353472634029388,-0.001205446792491277
1999-08-06,development,-0.005292550398957729,-0.006476755952405929,-0.005642571812462806,-0.005803959387942155
1999-08-09,development,-0.0068118190426230425,-0.00493998108716011,-0.007011767622184753,-0.0062545225839893024
1999-08-10,development,0.005215861584821096,0.004625620646095276,0.002043972275495529,0.003961818168803967
1999-08-11,development,0.0033365139592170714,0.0010546708370685577,0.0019960118649721146,0.002129065553752581
1999-08-12,development,0.00299701084112525,0.0026064006264209746,0.006073240282177925,0.0038922172499080494
1999-08-13,development,0.012341197959709166,0.009978096727418898,0.006508060644197464,0.009609118443775176
1999-08-16,development,-0.0034193689284622666,0.0012168695385932921,-0.00020555202791690825,-0.0008026838059286275
1999-08-17,development,0.00533936461468935,0.006293108160984291,0.004910228861355781,0.005514233879009807
1999-08-18,development,-0.002493407310384512,-0.0076397122539579865,-0.0018965838304281235,-0.004009901131590207
1999-08-19,development,-0.005854328719615936,-0.004602804928016662,-0.0043752164982318875,-0.004944116715288161
1999-08-20,development,-0.0005825845441877842,0.0035043091464102265,0.0010878221065044403,0.0013365155695756277
1999-08-23,development,0.009951179936277865,0.006738888819539547,0.007850277870512009,0.008180115542109807
1999-08-24,development,0.0018125683584153652,0.008499092896848916,0.002526637512041688,0.004279432922435323
1999-08-25,development,0.014319229653859138,0.011892355269551277,0.011673708636927604,0.01262843118677934
1999-08-26,development,-0.006084890842556953,-0.0010116113626241683,-0.0022696805199861527,-0.0031220609083890912
1999-08-27,development,-0.006096614836859702,-0.00031196929523944855,-0.0010323309740304946,-0.002480305035376549
1999-08-30,development,-0.00877462750852108,-0.0044921671352148055,-0.00042870900938510895,-0.004565167884373665
1999-08-31,development,-0.0015603016568857824,-0.001660780300325155,-0.0033190061397492883,-0.0021800293656534086
1999-09-01,development,0.0011329972114562988,-0.0021653739971220494,-0.0003332712334215641,-0.00045521600636243823
1999-09-02,development,0.0021203407602787016,-0.0024280495369672773,-0.00030964451344013213,-0.00020578443004290264
1999-09-03,development,0.010252414348745346,0.00895762740536928,0.010731431240093708,0.009980490998069446
1999-09-07,development,-0.010670659162950515,-0.0147446426746428,-0.009315086753898858,-0.011576796197164058
1999-09-08,development,-0.01132148969693184,-0.015774173160403332,-0.010637292720633745,-0.012577651859322971
1999-09-09,development,-0.011129975207662582,-0.008101863332772255,-0.011355976879787445,-0.010195938473407428
1999-09-10,development,-0.009703959129571914,-0.017719042148834466,-0.006772811115795373,-0.011398604131400585
1999-09-13,development,-0.0033058103774547577,-0.003278274804097414,-0.004262107588845491,-0.0036153975901325546
1999-09-14,development,-0.0020946147327423094,-0.010106947942978143,-0.0048187955915101255,-0.005673452755743526
1999-09-15,development,-0.002247990366125107,-0.00047425538668632503,0.000639128413105011,-0.000694372446568807
1999-09-16,development,0.009184688508367537,0.006676778716164827,0.003008612984240055,0.006290026736257473
1999-09-17,development,-0.0004898600234508515,-0.0009901085687041282,0.0005995121052503585,-0.0002934854956348737
1999-09-20,development,-0.00033860829916000364,-0.0010147238748013973,-0.0033508353387236593,-0.0015680558375616865
1999-09-21,development,-0.0060025262995842335,-0.001964090994977951,-0.0015017512600421904,-0.0031561228515347914
1999-09-22,development,0.002896446261167526,0.005959120177769661,0.002069442043018341,0.003641669493985176
1999-09-23,development,-0.00395069527080059,-0.004172660215228796,-0.0003182136172175407,-0.0028138563677489754
1999-09-24,development,0.011065104741954802,0.009577036434018612,0.005371851457571983,0.008671330877848465
1999-09-27,development,-0.0005645105836868286,0.0019948137494683266,-0.0017278443889856337,-0.00009918040773471196
1999-09-28,development,0.004942793322062492,-0.00464702729917486,0.005204839869105815,0.0018335352973311491
1999-09-29,development,-0.00579071659104824,0.0035034999000549314,-0.004993551447951793,-0.0024269227129817008
1999-09-30,development,0.005110697613191604,0.0014420730861663819,0.008859286670994759,0.005137352456784248
1999-10-01,development,0.0032269086267471313,0.005989403202724457,0.006171022305178642,0.005129111378216744
1999-10-04,development,0.00764491507627964,0.007181837501621246,0.008675202382910252,0.007833984986937046
1999-10-05,development,0.00701684208843708,0.007100329869747161,0.012225232718344234,0.008780801558842826
1999-10-06,development,0.008621466114664078,0.005035966743326187,0.00618614661359787,0.006614526490529379
1999-10-07,development,0.001751216595649719,0.003756969846630096,0.007852891682958602,0.004453692708412805
1999-10-08,development,0.0021781329963207244,0.004949545140886307,0.004790724614667893,0.003972800917291641
1999-10-11,development,-0.003125146090221405,-0.00010174868454933166,-0.001883798670530319,-0.0017035644817670187
1999-10-12,development,0.008046039525023644,0.0015945689777374266,0.001837624107503891,0.003826077536754987
1999-10-13,development,-0.0005455060623526573,-0.004090174638700485,-0.00919456783823967,-0.004610082846430937
1999-10-14,development,-0.005326742630624771,0.0025091311866283416,-0.00011537032160758972,-0.000977660588534673
1999-10-15,development,-0.00535512809022665,-0.009313430743217468,-0.01007345611758232,-0.008247338317008813
1999-10-18,development,0.003944592250609398,0.009775673243570327,0.00969351465845108,0.007804593384210269
1999-10-19,development,-0.0011922527322649956,-0.003912884321048855,-0.006684824185752869,-0.003929987079688907
1999-10-20,development,0.01721360250993967,0.006854764756858349,0.011734069208979606,0.011934145491925873
1999-10-21,development,0.0034821701766371725,-0.0010091316701769828,0.010510359573960303,0.0043277993601401644
1999-10-22,development,0.012223418287420273,0.005280356147098541,0.008824591450047492,0.008776121961522101
1999-10-25,development,-0.0038851668165683743,0.002167918538236618,-0.0008558209740638733,-0.0008576897507985431
1999-10-26,development,0.004528546012228727,-0.003988947424381971,-0.004089928520791608,-0.0011834433109816174
1999-10-27,development,0.005364727506077289,0.005319642897880077,0.0032680518340826034,0.00465080741267999
1999-10-28,development,0.009344173017531633,0.0050130173082053656,0.006426158893787861,0.006927783073174953
1999-10-29,development,0.0031336007830142973,0.00032765976467132566,0.0019400148010730743,0.0018004251162528993
1999-11-01,development,-0.008680913831919431,-0.013627132551556825,-0.00902079114011526,-0.010442945841197171
1999-11-02,development,0.0010995703950848132,-0.0011199898425221443,0.0012596714874982832,0.0004130840133536507
1999-11-03,development,-0.004630842936897277,-0.007625106488990783,-0.004723319012880325,-0.005659756146256128
1999-11-04,development,-0.003387047933101654,-0.0012399234541475772,-0.0017227256464362143,-0.0021165656778951484
1999-11-05,development,-0.0037009431446075438,-0.004717408699423074,-0.002501862574422359,-0.0036400714728176595
1999-11-08,development,0.0013395384922027587,-0.0027337278966546056,0.0015111385441064834,0.00003898304655154549
1999-11-09,development,0.006160170213413238,0.002976150154694486,0.0007171684670567513,0.003284496278388158
